state,state_code,state_name,county_code,county_name,visited,date
TX,48,Texas,129,Donley County,0,
TX,48,Texas,131,Duval County,0,
TX,48,Texas,133,Eastland County,0,
FL,12,Florida,109,St. Johns County,1,
TX,48,Texas,137,Edwards County,0,
TX,48,Texas,139,Ellis County,0,
TX,48,Texas,141,El Paso County,0,
TX,48,Texas,143,Erath County,0,
TX,48,Texas,145,Falls County,0,
TX,48,Texas,147,Fannin County,0,
TX,48,Texas,149,Fayette County,0,
TX,48,Texas,151,Fisher County,0,
TX,48,Texas,153,Floyd County,0,
TX,48,Texas,155,Foard County,0,
TX,48,Texas,157,Fort Bend County,0,
TX,48,Texas,159,Franklin County,0,
TX,48,Texas,161,Freestone County,0,
TX,48,Texas,163,Frio County,0,
TX,48,Texas,165,Gaines County,0,
TX,48,Texas,167,Galveston County,0,
TX,48,Texas,169,Garza County,0,
TX,48,Texas,171,Gillespie County,0,
TX,48,Texas,173,Glasscock County,0,
TX,48,Texas,175,Goliad County,0,
TX,48,Texas,177,Gonzales County,0,
TX,48,Texas,179,Gray County,0,
TX,48,Texas,181,Grayson County,0,
TX,48,Texas,183,Gregg County,0,
TX,48,Texas,185,Grimes County,0,
TX,48,Texas,187,Guadalupe County,0,
TX,48,Texas,189,Hale County,0,
TX,48,Texas,191,Hall County,0,
TX,48,Texas,193,Hamilton County,0,
TX,48,Texas,195,Hansford County,0,
TX,48,Texas,197,Hardeman County,0,
TX,48,Texas,199,Hardin County,0,
TX,48,Texas,201,Harris County,0,
TX,48,Texas,203,Harrison County,0,
TX,48,Texas,205,Hartley County,0,
TX,48,Texas,207,Haskell County,0,
TX,48,Texas,209,Hays County,0,
TX,48,Texas,211,Hemphill County,0,
TX,48,Texas,213,Henderson County,0,
TX,48,Texas,215,Hidalgo County,0,
TX,48,Texas,217,Hill County,0,
TX,48,Texas,219,Hockley County,0,
TX,48,Texas,221,Hood County,0,
TX,48,Texas,223,Hopkins County,0,
TX,48,Texas,225,Houston County,0,
TX,48,Texas,227,Howard County,0,
TX,48,Texas,229,Hudspeth County,0,
TX,48,Texas,231,Hunt County,0,
TX,48,Texas,233,Hutchinson County,0,
TX,48,Texas,235,Irion County,0,
TX,48,Texas,237,Jack County,0,
TX,48,Texas,239,Jackson County,0,
TX,48,Texas,241,Jasper County,0,
TX,48,Texas,243,Jeff Davis County,0,
TX,48,Texas,245,Jefferson County,0,
TX,48,Texas,247,Jim Hogg County,0,
TX,48,Texas,249,Jim Wells County,0,
TX,48,Texas,251,Johnson County,0,
TX,48,Texas,253,Jones County,0,
TX,48,Texas,255,Karnes County,0,
TX,48,Texas,257,Kaufman County,0,
TX,48,Texas,259,Kendall County,0,
TX,48,Texas,261,Kenedy County,0,
TX,48,Texas,263,Kent County,0,
TX,48,Texas,265,Kerr County,0,
TX,48,Texas,267,Kimble County,0,
TX,48,Texas,269,King County,0,
TX,48,Texas,271,Kinney County,0,
TX,48,Texas,273,Kleberg County,0,
TX,48,Texas,275,Knox County,0,
TX,48,Texas,277,Lamar County,0,
TX,48,Texas,279,Lamb County,0,
TX,48,Texas,281,Lampasas County,0,
TX,48,Texas,283,La Salle County,0,
TX,48,Texas,285,Lavaca County,0,
TX,48,Texas,287,Lee County,0,
TX,48,Texas,289,Leon County,0,
TX,48,Texas,291,Liberty County,0,
TX,48,Texas,293,Limestone County,0,
TX,48,Texas,295,Lipscomb County,0,
TX,48,Texas,297,Live Oak County,0,
TX,48,Texas,299,Llano County,0,
TX,48,Texas,301,Loving County,0,
TX,48,Texas,303,Lubbock County,0,
TX,48,Texas,305,Lynn County,0,
TX,48,Texas,307,McCulloch County,0,
TX,48,Texas,309,McLennan County,0,
TX,48,Texas,311,McMullen County,0,
TX,48,Texas,313,Madison County,0,
TX,48,Texas,315,Marion County,0,
TX,48,Texas,317,Martin County,0,
TX,48,Texas,319,Mason County,0,
TX,48,Texas,321,Matagorda County,0,
TX,48,Texas,323,Maverick County,0,
NY,36,New York,109,Tompkins County,1,
TX,48,Texas,327,Menard County,0,
NC,37,North Carolina,109,Lincoln County,1,
TX,48,Texas,331,Milam County,0,
TX,48,Texas,333,Mills County,0,
TX,48,Texas,335,Mitchell County,0,
TX,48,Texas,337,Montague County,0,
TX,48,Texas,339,Montgomery County,0,
TX,48,Texas,341,Moore County,0,
TX,48,Texas,343,Morris County,0,
TX,48,Texas,345,Motley County,0,
TX,48,Texas,347,Nacogdoches County,0,
TX,48,Texas,349,Navarro County,0,
TX,48,Texas,351,Newton County,0,
TX,48,Texas,353,Nolan County,0,
TX,48,Texas,355,Nueces County,0,
TX,48,Texas,357,Ochiltree County,0,
TX,48,Texas,359,Oldham County,0,
TX,48,Texas,361,Orange County,0,
TX,48,Texas,363,Palo Pinto County,0,
TX,48,Texas,365,Panola County,0,
TX,48,Texas,367,Parker County,0,
TX,48,Texas,369,Parmer County,0,
TX,48,Texas,371,Pecos County,0,
TX,48,Texas,373,Polk County,0,
TX,48,Texas,375,Potter County,0,
TX,48,Texas,377,Presidio County,0,
TX,48,Texas,379,Rains County,0,
TX,48,Texas,381,Randall County,0,
TX,48,Texas,383,Reagan County,0,
TX,48,Texas,385,Real County,0,
TX,48,Texas,387,Red River County,0,
TX,48,Texas,389,Reeves County,0,
TX,48,Texas,391,Refugio County,0,
TX,48,Texas,393,Roberts County,0,
TX,48,Texas,395,Robertson County,0,
TX,48,Texas,397,Rockwall County,0,
TX,48,Texas,399,Runnels County,0,
TX,48,Texas,401,Rusk County,0,
TX,48,Texas,403,Sabine County,0,
TX,48,Texas,405,San Augustine County,0,
TX,48,Texas,407,San Jacinto County,0,
TX,48,Texas,409,San Patricio County,0,
TX,48,Texas,411,San Saba County,0,
TX,48,Texas,413,Schleicher County,0,
TX,48,Texas,415,Scurry County,0,
TX,48,Texas,417,Shackelford County,0,
TX,48,Texas,419,Shelby County,0,
TX,48,Texas,421,Sherman County,0,
TX,48,Texas,423,Smith County,0,
TX,48,Texas,425,Somervell County,0,
TX,48,Texas,427,Starr County,0,
TX,48,Texas,429,Stephens County,0,
TX,48,Texas,431,Sterling County,0,
TX,48,Texas,433,Stonewall County,0,
TX,48,Texas,435,Sutton County,0,
TX,48,Texas,437,Swisher County,0,
TX,48,Texas,439,Tarrant County,0,
TX,48,Texas,441,Taylor County,0,
TX,48,Texas,443,Terrell County,0,
TX,48,Texas,445,Terry County,0,
TX,48,Texas,447,Throckmorton County,0,
TX,48,Texas,449,Titus County,0,
TX,48,Texas,451,Tom Green County,0,
TX,48,Texas,453,Travis County,1,10/20/22
TX,48,Texas,455,Trinity County,0,
TX,48,Texas,457,Tyler County,0,
TX,48,Texas,459,Upshur County,0,
TX,48,Texas,461,Upton County,0,
TX,48,Texas,463,Uvalde County,0,
TX,48,Texas,465,Val Verde County,0,
TX,48,Texas,467,Van Zandt County,0,
TX,48,Texas,469,Victoria County,0,
TX,48,Texas,471,Walker County,0,
TX,48,Texas,473,Waller County,0,
TX,48,Texas,475,Ward County,0,
TX,48,Texas,477,Washington County,0,
TX,48,Texas,479,Webb County,0,
TX,48,Texas,481,Wharton County,0,
TX,48,Texas,483,Wheeler County,0,
TX,48,Texas,485,Wichita County,0,
TX,48,Texas,487,Wilbarger County,0,
TX,48,Texas,489,Willacy County,0,
TX,48,Texas,491,Williamson County,0,
TX,48,Texas,493,Wilson County,0,
TX,48,Texas,495,Winkler County,0,
TX,48,Texas,497,Wise County,0,
TX,48,Texas,499,Wood County,0,
TX,48,Texas,501,Yoakum County,0,
TX,48,Texas,503,Young County,0,
TX,48,Texas,505,Zapata County,0,
TX,48,Texas,507,Zavala County,0,
UT,49,Utah,1,Beaver County,0,
MI,26,Michigan,111,Midland County,1,
UT,49,Utah,5,Cache County,0,
UT,49,Utah,7,Carbon County,0,
UT,49,Utah,9,Daggett County,0,
NY,36,New York,111,Ulster County,1,
UT,49,Utah,13,Duchesne County,0,
UT,49,Utah,15,Emery County,0,
UT,49,Utah,17,Garfield County,0,
UT,49,Utah,19,Grand County,0,
UT,49,Utah,21,Iron County,0,
NC,37,North Carolina,111,McDowell County,1,
UT,49,Utah,25,Kane County,0,
NY,36,New York,113,Warren County,1,
UT,49,Utah,29,Morgan County,0,
NC,37,North Carolina,113,Macon County,1,
UT,49,Utah,33,Rich County,0,
TX,48,Texas,113,Dallas County,1,
UT,49,Utah,37,San Juan County,0,
UT,49,Utah,39,Sanpete County,0,
VA,51,Virginia,113,Madison County,1,
UT,49,Utah,45,Tooele County,0,
UT,49,Utah,47,Uintah County,0,
NY,36,New York,115,Washington County,1,
UT,49,Utah,51,Wasatch County,0,
UT,49,Utah,53,Washington County,0,
NC,37,North Carolina,115,Madison County,1,
NY,36,New York,119,Westchester County,1,
NC,37,North Carolina,119,Mecklenburg County,1,
PA,42,Pennsylvania,119,Union County,1,
NC,37,North Carolina,121,Mitchell County,1,
PA,42,Pennsylvania,121,Venango County,1,
VT,50,Vermont,9,Essex County,0,
VA,51,Virginia,121,Montgomery County,1,
NC,37,North Carolina,123,Montgomery County,1,
MI,26,Michigan,125,Oakland County,1,
NC,37,North Carolina,125,Moore County,1,
VA,51,Virginia,125,Nelson County,1,
FL,12,Florida,127,Volusia County,1,
GA,13,Georgia,127,Glynn County,1,
NE,31,Nebraska,127,Nemaha County,1,
NC,37,North Carolina,127,Nash County,1,
NE,31,Nebraska,131,Otoe County,1,
NC,37,North Carolina,131,Northampton County,1,
VA,51,Virginia,5,Alleghany County,0,
VA,51,Virginia,7,Amelia County,0,
VA,51,Virginia,131,Northampton County,1,
VA,51,Virginia,11,Appomattox County,0,
MI,26,Michigan,133,Osceola County,1,
OH,39,Ohio,133,Portage County,1,
VA,51,Virginia,17,Bath County,0,
PA,42,Pennsylvania,133,York County,1,
NC,37,North Carolina,135,Orange County,1,
TX,48,Texas,135,Ector County,1,
VA,51,Virginia,25,Brunswick County,0,
VA,51,Virginia,27,Buchanan County,0,
VA,51,Virginia,29,Buckingham County,0,
VA,51,Virginia,139,Page County,1,
VA,51,Virginia,143,Pittsylvania County,1,
MI,26,Michigan,145,Saginaw County,1,
VA,51,Virginia,36,Charles City County,0,
VA,51,Virginia,37,Charlotte County,0,
NC,37,North Carolina,149,Polk County,1,
VA,51,Virginia,149,Prince George County,1,
VA,51,Virginia,45,Craig County,0,
NC,37,North Carolina,151,Randolph County,1,
VA,51,Virginia,49,Cumberland County,0,
VA,51,Virginia,51,Dickenson County,0,
VA,51,Virginia,53,Dinwiddie County,0,
VA,51,Virginia,57,Essex County,0,
NE,31,Nebraska,153,Sarpy County,1,
NC,37,North Carolina,153,Richmond County,1,
VA,51,Virginia,63,Floyd County,0,
VA,51,Virginia,65,Fluvanna County,0,
VA,51,Virginia,67,Franklin County,0,
VA,51,Virginia,153,Prince William County,1,
VA,51,Virginia,71,Giles County,0,
VA,51,Virginia,73,Gloucester County,0,
VA,51,Virginia,75,Goochland County,0,
IA,19,Iowa,155,Pottawattamie County,1,
NC,37,North Carolina,155,Robeson County,1,
OH,39,Ohio,155,Trumbull County,1,
VA,51,Virginia,83,Halifax County,0,
TN,47,Tennessee,155,Sevier County,1,
VA,51,Virginia,155,Pulaski County,1,
VA,51,Virginia,89,Henry County,0,
VA,51,Virginia,91,Highland County,0,
VA,51,Virginia,93,Isle of Wight County,0,
VA,51,Virginia,95,James City County,0,
VA,51,Virginia,97,King and Queen County,0,
VA,51,Virginia,99,King George County,0,
VA,51,Virginia,101,King William County,0,
VA,51,Virginia,103,Lancaster County,0,
VA,51,Virginia,105,Lee County,0,
NC,37,North Carolina,157,Rockingham County,1,
VA,51,Virginia,109,Louisa County,0,
VA,51,Virginia,111,Lunenburg County,0,
VA,51,Virginia,157,Rappahannock County,1,
VA,51,Virginia,115,Mathews County,0,
VA,51,Virginia,117,Mecklenburg County,0,
VA,51,Virginia,119,Middlesex County,0,
NC,37,North Carolina,159,Rowan County,1,
NC,37,North Carolina,161,Rutherford County,1,
VA,51,Virginia,127,New Kent County,0,
VA,51,Virginia,161,Roanoke County,1,
VA,51,Virginia,133,Northumberland County,0,
VA,51,Virginia,135,Nottoway County,0,
VA,51,Virginia,137,Orange County,0,
MI,26,Michigan,163,Wayne County,1,
VA,51,Virginia,141,Patrick County,0,
TN,47,Tennessee,163,Sullivan County,1,
VA,51,Virginia,145,Powhatan County,0,
VA,51,Virginia,147,Prince Edward County,0,
VA,51,Virginia,163,Rockbridge County,1,
MI,26,Michigan,165,Wexford County,1,
NC,37,North Carolina,165,Scotland County,1,
VA,51,Virginia,165,Rockingham County,1,
VA,51,Virginia,159,Richmond County,0,
NC,37,North Carolina,167,Stanly County,1,
NC,37,North Carolina,169,Stokes County,1,
NC,37,North Carolina,171,Surry County,1,
VA,51,Virginia,167,Russell County,0,
VA,51,Virginia,169,Scott County,0,
TN,47,Tennessee,171,Unicoi County,1,
VA,51,Virginia,171,Shenandoah County,1,
VA,51,Virginia,175,Southampton County,0,
NC,37,North Carolina,173,Swain County,1,
VA,51,Virginia,173,Smyth County,1,
VA,51,Virginia,181,Surry County,0,
NC,37,North Carolina,175,Transylvania County,1,
VA,51,Virginia,185,Tazewell County,0,
VA,51,Virginia,177,Spotsylvania County,1,
GA,13,Georgia,179,Liberty County,1,
VA,51,Virginia,193,Westmoreland County,0,
VA,51,Virginia,195,Wise County,0,
NC,37,North Carolina,179,Union County,1,
VA,51,Virginia,199,York County,0,
TN,47,Tennessee,179,Washington County,1,
VA,51,Virginia,515,Bedford city,0,
VA,51,Virginia,179,Stafford County,1,
VA,51,Virginia,530,Buena Vista city,0,
NC,37,North Carolina,183,Wake County,1,
VA,51,Virginia,183,Sussex County,1,
VA,51,Virginia,187,Warren County,1,
VA,51,Virginia,580,Covington city,0,
NC,37,North Carolina,189,Watauga County,1,
GA,13,Georgia,191,McIntosh County,1,
VA,51,Virginia,600,Fairfax city,0,
VA,51,Virginia,610,Falls Church city,0,
VA,51,Virginia,620,Franklin city,0,
NC,37,North Carolina,191,Wayne County,1,
VA,51,Virginia,191,Washington County,1,
VA,51,Virginia,650,Hampton city,0,
NC,37,North Carolina,193,Wilkes County,1,
VA,51,Virginia,670,Hopewell city,0,
VA,51,Virginia,678,Lexington city,0,
NC,37,North Carolina,195,Wilson County,1,
VA,51,Virginia,683,Manassas city,0,
VA,51,Virginia,685,Manassas Park city,0,
VA,51,Virginia,690,Martinsville city,0,
VA,51,Virginia,700,Newport News city,0,
VA,51,Virginia,710,Norfolk city,0,
VA,51,Virginia,720,Norton city,0,
NC,37,North Carolina,197,Yadkin County,1,
VA,51,Virginia,735,Poquoson city,0,
VA,51,Virginia,740,Portsmouth city,0,
VA,51,Virginia,197,Wythe County,1,
NC,37,North Carolina,199,Yancey County,1,
GA,13,Georgia,241,Rabun County,1,
TX,48,Texas,325,Medina County,1,
TX,48,Texas,329,Midland County,1,
VA,51,Virginia,800,Suffolk city,0,
MD,24,Maryland,510,Baltimore city,1,
VA,51,Virginia,510,Alexandria city,1,
VA,51,Virginia,830,Williamsburg city,0,
VA,51,Virginia,520,Bristol city,1,
WA,53,Washington,1,Adams County,0,
WA,53,Washington,3,Asotin County,0,
WA,53,Washington,5,Benton County,0,
WA,53,Washington,7,Chelan County,0,
VA,51,Virginia,540,Charlottesville city,1,
WA,53,Washington,11,Clark County,0,
WA,53,Washington,13,Columbia County,0,
WA,53,Washington,15,Cowlitz County,0,
WA,53,Washington,17,Douglas County,0,
WA,53,Washington,19,Ferry County,0,
WA,53,Washington,21,Franklin County,0,
WA,53,Washington,23,Garfield County,0,
WA,53,Washington,25,Grant County,0,
VA,51,Virginia,550,Chesapeake city,1,
VA,51,Virginia,570,Colonial Heights city,1,
VA,51,Virginia,590,Danville city,1,
VA,51,Virginia,595,Emporia city,1,
WA,53,Washington,35,Kitsap County,0,
WA,53,Washington,37,Kittitas County,0,
WA,53,Washington,39,Klickitat County,0,
WA,53,Washington,41,Lewis County,0,
WA,53,Washington,43,Lincoln County,0,
WA,53,Washington,45,Mason County,0,
WA,53,Washington,47,Okanogan County,0,
VA,51,Virginia,630,Fredericksburg city,1,
WA,53,Washington,51,Pend Oreille County,0,
WA,53,Washington,53,Pierce County,0,
VA,51,Virginia,640,Galax city,1,
VA,51,Virginia,660,Harrisonburg city,1,
VA,51,Virginia,680,Lynchburg city,1,
VA,51,Virginia,730,Petersburg city,1,
WA,53,Washington,63,Spokane County,0,
WA,53,Washington,65,Stevens County,0,
WA,53,Washington,67,Thurston County,0,
VA,51,Virginia,750,Radford city,1,
WA,53,Washington,71,Walla Walla County,0,
VA,51,Virginia,760,Richmond city,1,
WA,53,Washington,75,Whitman County,0,
WA,53,Washington,77,Yakima County,0,
WV,54,West Virginia,1,Barbour County,0,
VA,51,Virginia,770,Roanoke city,1,
WV,54,West Virginia,5,Boone County,0,
WV,54,West Virginia,7,Braxton County,0,
WV,54,West Virginia,9,Brooke County,0,
WV,54,West Virginia,11,Cabell County,0,
WV,54,West Virginia,13,Calhoun County,0,
WV,54,West Virginia,15,Clay County,0,
WV,54,West Virginia,17,Doddridge County,0,
VA,51,Virginia,775,Salem city,1,
WV,54,West Virginia,21,Gilmer County,0,
WV,54,West Virginia,23,Grant County,0,
WV,54,West Virginia,25,Greenbrier County,0,
WV,54,West Virginia,27,Hampshire County,0,
WV,54,West Virginia,29,Hancock County,0,
WV,54,West Virginia,31,Hardy County,0,
WV,54,West Virginia,33,Harrison County,0,
WV,54,West Virginia,35,Jackson County,0,
VA,51,Virginia,790,Staunton city,1,
WV,54,West Virginia,39,Kanawha County,0,
WV,54,West Virginia,41,Lewis County,0,
WV,54,West Virginia,43,Lincoln County,0,
WV,54,West Virginia,45,Logan County,0,
WV,54,West Virginia,47,McDowell County,0,
WV,54,West Virginia,49,Marion County,0,
WV,54,West Virginia,51,Marshall County,0,
WV,54,West Virginia,53,Mason County,0,
VA,51,Virginia,810,Virginia Beach city,1,
WV,54,West Virginia,57,Mineral County,0,
WV,54,West Virginia,59,Mingo County,0,
WV,54,West Virginia,61,Monongalia County,0,
WV,54,West Virginia,63,Monroe County,0,
WV,54,West Virginia,65,Morgan County,0,
WV,54,West Virginia,67,Nicholas County,0,
WV,54,West Virginia,69,Ohio County,0,
WV,54,West Virginia,71,Pendleton County,0,
WV,54,West Virginia,73,Pleasants County,0,
WV,54,West Virginia,75,Pocahontas County,0,
WV,54,West Virginia,77,Preston County,0,
WV,54,West Virginia,79,Putnam County,0,
VA,51,Virginia,820,Waynesboro city,1,
WV,54,West Virginia,83,Randolph County,0,
WV,54,West Virginia,85,Ritchie County,0,
WV,54,West Virginia,87,Roane County,0,
VA,51,Virginia,840,Winchester city,1,
WV,54,West Virginia,91,Taylor County,0,
WV,54,West Virginia,93,Tucker County,0,
WV,54,West Virginia,95,Tyler County,0,
WV,54,West Virginia,97,Upshur County,0,
WV,54,West Virginia,99,Wayne County,0,
WV,54,West Virginia,101,Webster County,0,
WV,54,West Virginia,103,Wetzel County,0,
WV,54,West Virginia,105,Wirt County,0,
WV,54,West Virginia,107,Wood County,0,
WV,54,West Virginia,109,Wyoming County,0,
WI,55,Wisconsin,1,Adams County,0,
WI,55,Wisconsin,3,Ashland County,0,
WI,55,Wisconsin,5,Barron County,0,
WI,55,Wisconsin,7,Bayfield County,0,
WI,55,Wisconsin,9,Brown County,0,
WI,55,Wisconsin,11,Buffalo County,0,
WI,55,Wisconsin,13,Burnett County,0,
WI,55,Wisconsin,15,Calumet County,0,
WI,55,Wisconsin,17,Chippewa County,0,
WI,55,Wisconsin,19,Clark County,0,
WI,55,Wisconsin,21,Columbia County,0,
WI,55,Wisconsin,23,Crawford County,0,
WI,55,Wisconsin,25,Dane County,0,
WI,55,Wisconsin,27,Dodge County,0,
WI,55,Wisconsin,29,Door County,0,
WI,55,Wisconsin,31,Douglas County,0,
WI,55,Wisconsin,33,Dunn County,0,
WI,55,Wisconsin,35,Eau Claire County,0,
WI,55,Wisconsin,37,Florence County,0,
WI,55,Wisconsin,39,Fond du Lac County,0,
WI,55,Wisconsin,41,Forest County,0,
WI,55,Wisconsin,43,Grant County,0,
WI,55,Wisconsin,45,Green County,0,
WI,55,Wisconsin,47,Green Lake County,0,
WI,55,Wisconsin,49,Iowa County,0,
WI,55,Wisconsin,51,Iron County,0,
WI,55,Wisconsin,53,Jackson County,0,
WI,55,Wisconsin,55,Jefferson County,0,
WI,55,Wisconsin,57,Juneau County,0,
WI,55,Wisconsin,59,Kenosha County,0,
WI,55,Wisconsin,61,Kewaunee County,0,
WI,55,Wisconsin,63,La Crosse County,0,
WI,55,Wisconsin,65,Lafayette County,0,
WI,55,Wisconsin,67,Langlade County,0,
WI,55,Wisconsin,69,Lincoln County,0,
WI,55,Wisconsin,71,Manitowoc County,0,
WI,55,Wisconsin,73,Marathon County,0,
WI,55,Wisconsin,75,Marinette County,0,
WI,55,Wisconsin,77,Marquette County,0,
WI,55,Wisconsin,78,Menominee County,0,
WI,55,Wisconsin,79,Milwaukee County,0,
WI,55,Wisconsin,81,Monroe County,0,
WI,55,Wisconsin,83,Oconto County,0,
WI,55,Wisconsin,85,Oneida County,0,
WI,55,Wisconsin,87,Outagamie County,0,
WI,55,Wisconsin,89,Ozaukee County,0,
WI,55,Wisconsin,91,Pepin County,0,
WI,55,Wisconsin,93,Pierce County,0,
WI,55,Wisconsin,95,Polk County,0,
WI,55,Wisconsin,97,Portage County,0,
WI,55,Wisconsin,99,Price County,0,
WI,55,Wisconsin,101,Racine County,0,
WI,55,Wisconsin,103,Richland County,0,
WI,55,Wisconsin,105,Rock County,0,
WI,55,Wisconsin,107,Rusk County,0,
WI,55,Wisconsin,109,St. Croix County,0,
WI,55,Wisconsin,111,Sauk County,0,
WI,55,Wisconsin,113,Sawyer County,0,
WI,55,Wisconsin,115,Shawano County,0,
WI,55,Wisconsin,117,Sheboygan County,0,
WI,55,Wisconsin,119,Taylor County,0,
WI,55,Wisconsin,121,Trempealeau County,0,
WI,55,Wisconsin,123,Vernon County,0,
WI,55,Wisconsin,125,Vilas County,0,
WI,55,Wisconsin,127,Walworth County,0,
WI,55,Wisconsin,129,Washburn County,0,
WI,55,Wisconsin,131,Washington County,0,
WI,55,Wisconsin,133,Waukesha County,0,
WI,55,Wisconsin,135,Waupaca County,0,
WI,55,Wisconsin,137,Waushara County,0,
WI,55,Wisconsin,139,Winnebago County,0,
WI,55,Wisconsin,141,Wood County,0,
WY,56,Wyoming,1,Albany County,0,
WY,56,Wyoming,3,Big Horn County,0,
WY,56,Wyoming,5,Campbell County,0,
WY,56,Wyoming,7,Carbon County,0,
WY,56,Wyoming,9,Converse County,0,
WY,56,Wyoming,11,Crook County,0,
WY,56,Wyoming,13,Fremont County,0,
WY,56,Wyoming,15,Goshen County,0,
WY,56,Wyoming,17,Hot Springs County,0,
WY,56,Wyoming,19,Johnson County,0,
WY,56,Wyoming,21,Laramie County,0,
WY,56,Wyoming,23,Lincoln County,0,
WY,56,Wyoming,25,Natrona County,0,
WY,56,Wyoming,27,Niobrara County,0,
WY,56,Wyoming,29,Park County,0,
WY,56,Wyoming,31,Platte County,0,
WY,56,Wyoming,33,Sheridan County,0,
WY,56,Wyoming,35,Sublette County,0,
WY,56,Wyoming,37,Sweetwater County,0,
WY,56,Wyoming,39,Teton County,0,
WY,56,Wyoming,41,Uinta County,0,
WY,56,Wyoming,43,Washakie County,0,
WY,56,Wyoming,45,Weston County,0,
